,EventTime,EventType,ScalarEventValue,agent_id,agent_type,CASH,time_placed,symbol,quantity,side,order_id,fill_price,tag,limit_price,is_hidden,is_price_to_comply,insert_by_id,is_post_only,fee,ABM
2,1612483200000000000,HOLDINGS_UPDATED,,482,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,1612530000006912516,ENDING_CASH,10000000,482,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,483,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000000090586,ENDING_CASH,10000000,483,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,484,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,1612530000002910508,ENDING_CASH,10000000,484,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,485,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,485,NoiseAgent,19995100.0,,,,,,,,,,,,,,-100.0
14,1612530000006457574,ENDING_CASH,9994500,485,NoiseAgent,9994500.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,486,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000006664251,ENDING_CASH,10000000,486,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,487,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000002117561,ENDING_CASH,10000000,487,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,488,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,488,NoiseAgent,50010000.0,,,,,,,,,,,,,,-400.0
14,1612530000002861168,ENDING_CASH,10007600,488,NoiseAgent,10007600.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,489,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000000203939,ENDING_CASH,10000000,489,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,490,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,1612530000003150015,ENDING_CASH,10000000,490,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,491,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000005795637,ENDING_CASH,10000000,491,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,492,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000003139139,ENDING_CASH,10000000,492,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,493,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,493,NoiseAgent,14100656.0,,,,,,,,,,,,,,-41.0
12,0,HOLDINGS_UPDATED,,493,NoiseAgent,20001600.0,,,,,,,,,,,,,,-100.0
17,1612530000002249923,ENDING_CASH,10001000,493,NoiseAgent,10001000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,494,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,1612530000002920037,ENDING_CASH,10000000,494,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,495,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,1612530000003253241,ENDING_CASH,10000000,495,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,496,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000003076166,ENDING_CASH,10000000,496,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,497,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,497,NoiseAgent,9800012.0,,,,,,,,,,,,,,2.0
14,1612530000005917376,ENDING_CASH,10000024,497,NoiseAgent,10000024.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,498,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,498,NoiseAgent,14599402.0,,,,,,,,,,,,,,-46.0
12,0,HOLDINGS_UPDATED,,498,NoiseAgent,19998700.0,,,,,,,,,,,,,,-100.0
17,1612530000005722163,ENDING_CASH,9998100,498,NoiseAgent,9998100.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,499,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,499,NoiseAgent,20002000.0,,,,,,,,,,,,,,-100.0
14,1612530000007348083,ENDING_CASH,10001400,499,NoiseAgent,10001400.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,500,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,1612530000003296936,ENDING_CASH,10000000,500,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,501,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,501,NoiseAgent,8899879.0,,,,,,,,,,,,,,11.0
13,1612518347019535252,HOLDINGS_UPDATED,,501,NoiseAgent,8699857.0,,,,,,,,,,,,,,13.0
18,1612530000008429987,ENDING_CASH,9999935,501,NoiseAgent,9999935.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,502,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,502,NoiseAgent,19995000.0,,,,,,,,,,,,,,-100.0
14,1612530000002399619,ENDING_CASH,9994400,502,NoiseAgent,9994400.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,503,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,503,NoiseAgent,1198592.0,,,,,,,,,,,,,,88.0
13,1612518116963681463,HOLDINGS_UPDATED,,503,NoiseAgent,-1600.0,,,,,,,,,,,,,,100.0
18,1612530000001449712,ENDING_CASH,9999000,503,NoiseAgent,9999000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,504,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000003089771,ENDING_CASH,10000000,504,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,505,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000002889609,ENDING_CASH,10000000,505,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,506,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000000735485,ENDING_CASH,10000000,506,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,507,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000003319004,ENDING_CASH,10000000,507,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,508,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,1612530000003005321,ENDING_CASH,10000000,508,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,509,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000008090886,ENDING_CASH,10000000,509,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,510,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000004819475,ENDING_CASH,10000000,510,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,511,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000002460988,ENDING_CASH,10000000,511,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,512,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,1612530000003759969,ENDING_CASH,10000000,512,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,513,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,513,NoiseAgent,-4700.0,,,,,,,,,,,,,,100.0
14,1612530000008320121,ENDING_CASH,9995900,513,NoiseAgent,9995900.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,514,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,514,NoiseAgent,14997850.0,,,,,,,,,,,,,,-50.0
12,0,HOLDINGS_UPDATED,,514,NoiseAgent,20595442.0,,,,,,,,,,,,,,-106.0
16,1612519368079182008,HOLDINGS_UPDATED,,514,NoiseAgent,29991400.0,,,,,,,,,,,,,,-200.0
21,1612530000000092755,ENDING_CASH,9990200,514,NoiseAgent,9990200.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,515,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,515,NoiseAgent,19699903.0,,,,,,,,,,,,,,-97.0
12,0,HOLDINGS_UPDATED,,515,NoiseAgent,19999900.0,,,,,,,,,,,,,,-100.0
17,1612530000000539229,ENDING_CASH,9999300,515,NoiseAgent,9999300.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,516,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000006491407,ENDING_CASH,10000000,516,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,517,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,517,NoiseAgent,100.0,,,,,,,,,,,,,,100.0
14,1612530000000123140,ENDING_CASH,10000700,517,NoiseAgent,10000700.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,518,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000000265481,ENDING_CASH,10000000,518,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,519,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,519,NoiseAgent,19994800.0,,,,,,,,,,,,,,-100.0
14,1612530000001090175,ENDING_CASH,9994200,519,NoiseAgent,9994200.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,520,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000001777756,ENDING_CASH,10000000,520,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,521,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,1612530000003577995,ENDING_CASH,10000000,521,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,522,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000002671634,ENDING_CASH,10000000,522,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,523,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,523,NoiseAgent,10400068.0,,,,,,,,,,,,,,-4.0
14,1612530000008555626,ENDING_CASH,10000044,523,NoiseAgent,10000044.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,524,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,524,NoiseAgent,-1700.0,,,,,,,,,,,,,,100.0
14,1612530000005341318,ENDING_CASH,9998900,524,NoiseAgent,9998900.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,525,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,525,NoiseAgent,3603392.0,,,,,,,,,,,,,,64.0
13,1612519807225130798,HOLDINGS_UPDATED,,525,NoiseAgent,-6391308.0,,,,,,,,,,,,,,164.0
16,1612519807238291898,HOLDINGS_UPDATED,,525,NoiseAgent,-9989400.0,,,,,,,,,,,,,,200.0
21,1612530000004303920,ENDING_CASH,10011800,525,NoiseAgent,10011800.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,526,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,526,NoiseAgent,5499235.0,,,,,,,,,,,,,,45.0
12,0,HOLDINGS_UPDATED,,526,NoiseAgent,5299201.0,,,,,,,,,,,,,,47.0
15,0,HOLDINGS_UPDATED,,526,NoiseAgent,-1700.0,,,,,,,,,,,,,,100.0
20,1612530000001828607,ENDING_CASH,9998900,526,NoiseAgent,9998900.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,527,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000001166509,ENDING_CASH,10000000,527,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,528,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000001655494,ENDING_CASH,10000000,528,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,529,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000001233377,ENDING_CASH,10000000,529,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,530,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,530,NoiseAgent,10700028.0,,,,,,,,,,,,,,-7.0
13,1612518794779462989,HOLDINGS_UPDATED,,530,NoiseAgent,12000080.0,,,,,,,,,,,,,,-20.0
18,1612530000000968998,ENDING_CASH,9999960,530,NoiseAgent,9999960.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,531,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,1612530000006022198,ENDING_CASH,10000000,531,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,532,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000004858500,ENDING_CASH,10000000,532,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,533,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000002633758,ENDING_CASH,10000000,533,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,534,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000000996094,ENDING_CASH,10000000,534,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,535,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,535,NoiseAgent,1104895.0,,,,,,,,,,,,,,89.0
13,1612519951515583031,HOLDINGS_UPDATED,,535,NoiseAgent,5500.0,,,,,,,,,,,,,,100.0
18,1612530000002679499,ENDING_CASH,10006100,535,NoiseAgent,10006100.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,536,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,1612530000000930112,ENDING_CASH,10000000,536,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,537,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000001922064,ENDING_CASH,10000000,537,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,538,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,538,NoiseAgent,11499280.0,,,,,,,,,,,,,,-15.0
12,0,HOLDINGS_UPDATED,,538,NoiseAgent,19995200.0,,,,,,,,,,,,,,-100.0
17,1612530000008733149,ENDING_CASH,9994600,538,NoiseAgent,9994600.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,539,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000001436940,ENDING_CASH,10000000,539,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,540,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000007645527,ENDING_CASH,10000000,540,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,541,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,1612530000003320320,ENDING_CASH,10000000,541,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,542,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000007017459,ENDING_CASH,10000000,542,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,543,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000001050171,ENDING_CASH,10000000,543,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,544,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000007201528,ENDING_CASH,10000000,544,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,545,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,545,NoiseAgent,3400.0,,,,,,,,,,,,,,100.0
14,1612530000003772317,ENDING_CASH,10004000,545,NoiseAgent,10004000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,546,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,546,NoiseAgent,13898830.0,,,,,,,,,,,,,,-39.0
12,0,HOLDINGS_UPDATED,,546,NoiseAgent,19997000.0,,,,,,,,,,,,,,-100.0
17,1612530000008707741,ENDING_CASH,9996400,546,NoiseAgent,9996400.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,547,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,547,NoiseAgent,12598596.0,,,,,,,,,,,,,,-26.0
12,0,HOLDINGS_UPDATED,,547,NoiseAgent,19994600.0,,,,,,,,,,,,,,-100.0
17,1612530000000013693,ENDING_CASH,9994000,547,NoiseAgent,9994000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,548,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,548,NoiseAgent,9500065.0,,,,,,,,,,,,,,5.0
12,0,HOLDINGS_UPDATED,,548,NoiseAgent,1300.0,,,,,,,,,,,,,,100.0
17,1612530000001855715,ENDING_CASH,10001900,548,NoiseAgent,10001900.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,549,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000001794950,ENDING_CASH,10000000,549,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,550,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000000894285,ENDING_CASH,10000000,550,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,551,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,1612530000004466403,ENDING_CASH,10000000,551,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,552,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,1612530000003755968,ENDING_CASH,10000000,552,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,553,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,1612530000001604685,ENDING_CASH,10000000,553,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,554,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,554,NoiseAgent,18399076.0,,,,,,,,,,,,,,-84.0
13,1612520870922191681,HOLDINGS_UPDATED,,554,NoiseAgent,19998900.0,,,,,,,,,,,,,,-100.0
18,1612530000004517308,ENDING_CASH,9998300,554,NoiseAgent,9998300.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,555,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000007644836,ENDING_CASH,10000000,555,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,556,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,1612530000002862338,ENDING_CASH,10000000,556,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,557,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,557,NoiseAgent,798528.0,,,,,,,,,,,,,,92.0
14,1612530000003352991,ENDING_CASH,9999080,557,NoiseAgent,9999080.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,558,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000000223582,ENDING_CASH,10000000,558,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,559,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000001642912,ENDING_CASH,10000000,559,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,560,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,560,NoiseAgent,9599928.0,,,,,,,,,,,,,,4.0
14,1612530000007307147,ENDING_CASH,9999952,560,NoiseAgent,9999952.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,561,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000000720445,ENDING_CASH,10000000,561,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,562,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,562,NoiseAgent,14497570.0,,,,,,,,,,,,,,-45.0
13,1612519883544770750,HOLDINGS_UPDATED,,562,NoiseAgent,19994600.0,,,,,,,,,,,,,,-100.0
18,1612530000004665100,ENDING_CASH,9994000,562,NoiseAgent,9994000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,563,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000008445248,ENDING_CASH,10000000,563,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,564,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000005319630,ENDING_CASH,10000000,564,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,565,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,565,NoiseAgent,11799478.0,,,,,,,,,,,,,,-18.0
14,1612530000002772662,ENDING_CASH,9999370,565,NoiseAgent,9999370.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,566,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000000875258,ENDING_CASH,10000000,566,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,567,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,567,NoiseAgent,14900686.0,,,,,,,,,,,,,,-49.0
13,1612517660614660241,HOLDINGS_UPDATED,,567,NoiseAgent,20001400.0,,,,,,,,,,,,,,-100.0
18,1612530000007909142,ENDING_CASH,10000800,567,NoiseAgent,10000800.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,568,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,568,NoiseAgent,9200520.0,,,,,,,,,,,,,,8.0
14,1612530000006792241,ENDING_CASH,10000568,568,NoiseAgent,10000568.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,569,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,569,NoiseAgent,6702079.0,,,,,,,,,,,,,,33.0
13,1612520097214159145,HOLDINGS_UPDATED,,569,NoiseAgent,6300.0,,,,,,,,,,,,,,100.0
18,1612530000002218313,ENDING_CASH,10006900,569,NoiseAgent,10006900.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,570,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,570,NoiseAgent,9199640.0,,,,,,,,,,,,,,8.0
14,1612530000007956123,ENDING_CASH,9999688,570,NoiseAgent,9999688.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,571,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,571,NoiseAgent,4500.0,,,,,,,,,,,,,,100.0
14,1612530000002118764,ENDING_CASH,10005100,571,NoiseAgent,10005100.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,572,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,572,NoiseAgent,15000400.0,,,,,,,,,,,,,,-50.0
13,1612521913308618345,HOLDINGS_UPDATED,,572,NoiseAgent,20000800.0,,,,,,,,,,,,,,-100.0
18,1612530000000404835,ENDING_CASH,10000200,572,NoiseAgent,10000200.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,573,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,573,NoiseAgent,8700143.0,,,,,,,,,,,,,,13.0
14,1612530000000926089,ENDING_CASH,10000221,573,NoiseAgent,10000221.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,574,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,574,NoiseAgent,3303350.0,,,,,,,,,,,,,,67.0
13,1612519899790669182,HOLDINGS_UPDATED,,574,NoiseAgent,5000.0,,,,,,,,,,,,,,100.0
18,1612530000002725184,ENDING_CASH,10005600,574,NoiseAgent,10005600.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,575,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,575,NoiseAgent,4401848.0,,,,,,,,,,,,,,56.0
13,1612519260149284432,HOLDINGS_UPDATED,,575,NoiseAgent,3300.0,,,,,,,,,,,,,,100.0
18,1612530000002513797,ENDING_CASH,10003900,575,NoiseAgent,10003900.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,576,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000007540008,ENDING_CASH,10000000,576,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,577,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,577,NoiseAgent,-1600.0,,,,,,,,,,,,,,100.0
14,1612530000003428702,ENDING_CASH,9999000,577,NoiseAgent,9999000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,578,NoiseAgent,10000000.0,,,,,,,,,,,,,,
